id,ref_number,name,street,city,state,postalcode,phone,status,tags,created_date,service_lines,comments,tech_comments,scheduling_comments,billing_comments,company_afp_job_number_id
1214146,1214146,"Kobe Steak House of Japan","16801 Burke Street",Omaha,NE,68118,"(402) 391-1755",active,,01/27/2017,,,,,,
3320875,3320875,"Koch Apartments","963/1019 West Dale Lane",Wahoo,NE,68066,,active,,07/20/2020,,,,,,
4082644,4082644,"KONE Elevators & Escalators","9715 M Street",Omaha,NE,68127,"(402) 592-7381",active,,03/30/2021,,,,,,
1455817640024257,4643901,"Kong Dog","21355 Nebraska Crossing Drive Suite F129",Gretna,NE,68028,,active,,03/25/2024,,,,,,
1111086,1111086,"Kum & Go","6400 West Town Pkwy","West Des Moines",IA,50266,402-861-1841,active,,10/20/2016,,,,,,
3814702,3814702,"KVI Associates Inc","2110 North 117th Avenue",Omaha,NE,68164,"(402) 496-2600",active,,01/28/2021,,,,,,
3926785,3926785,"KVI Associates Inc","15504 Spaulding Plaza",Omaha,NE,68116,"(402) 496-2600",active,,02/11/2021,,,,,,
1111362,1111362,"L&L Distributing","514 Clark St","Sioux City",IA,51101,712-255-0135,active,,10/20/2016,,,,,,
1111087,1111087,"La Guera","4233 S 24th St",Omaha,NE,68107,402-733-9194,active,,10/20/2016,,,,,,
762233213164993,4643663,"La patrona","6231 South 41st Street",Omaha,NE,68107,,active,,11/21/2022,,,,,,
762234285178433,4643664,"La Patrona","6231 South 41st Street",Omaha,NE,68107,,active,,11/21/2022,,,,,,
686056447372289,4643634,"La Paz Mexican Restaurant","321 North Cotner Boulevard",Lincoln,NE,68505,"(402) 466-9111",active,,09/28/2022,,,,,,
4557926,4557926,"La Quinta Inn by Wyndham Omaha Southwest","10760 M Street",Omaha,NE,68127,"(402) 592-5200",active,,10/05/2021,,,,,,
583965975083137,4643598,"LA Robotics","4905 South 97th Street",Omaha,NE,68127,"+598 2614 1993",active,,07/18/2022,,,,,,
4593303,4593303,"La Vista City Hall","8116 Park View Boulevard","La Vista",NE,68128,"(402) 331-4343",active,,10/20/2021,,,,,,
3433662,3433662,"LaFarge Holcim","State Hwy 120",Florence,CO,81226,,active,,09/10/2020,,,,,,
1111088,1111088,"Lake Arrowhead","4861 Lakeland Dr",Blair,NE,68008,402-533-2511,active,,10/20/2016,,,,,,
1111089,1111089,"Lakeland Engineering","4865 G St",Omaha,NE,68117,"402-734-2600 x 340",active,,10/20/2016,,,,,,
1111090,1111090,"Lakeview High School","3744 83rd St",Columbus,NE,68601,402-564-8519,active,,10/20/2016,,,,,,
1757021,1757021,"LaMay Properties LLC","14976 Charles Plaza",Omaha,NE,68154,402-659-1196,active,,07/05/2018,,,,,,
1111091,1111091,"Lamplighter Apt","2614 N 93rd St",Omaha,NE,68137,402-393-1239,active,,10/20/2016,,,,,,
687110515485761,4643637,"Lancaster Rehabilitation Center","1001 South Street",Lincoln,NE,68502,"(402) 441-7101",active,,09/29/2022,,,,,,
1424766,1424766,"Land O'Lakes Purina Feed","4600 Stone Avenue","Sioux City",IA,51106,712-251-6813,active,,11/07/2017,,,,,,
1975830,1975830,"Later Days Customz","1001 West Broadway","Council Bluffs",IA,51501,402-714-6712,active,,01/29/2019,,,,,,
3951254,3951254,"Latino Legacy","7755 L Street",Ralston,NE,68127,"(531) 466-8115",active,COD,02/19/2021,,,,,,
1685188,1685188,"Law Center","2421 O Street",Omaha,NE,68107,402-201-4287,active,,05/07/2018,,,,,,
3073966,3073966,"Lawler Fixture Company","123 West 14th Street","Sioux City",IA,51103,"(712) 252-0705",active,,03/20/2020,,,,,,
638025857472577,4643614,"Leda Green Power Hong Kong Limited","4905 South 97th Street",Omaha,NE,68127,010-84161062,active,,08/25/2022,,,,,,
844426607274625,4643693,"Leda Greenpower","91 Jervois Street","Hong Kong",NE,68127,,active,,01/18/2023,,,,,,
3438698,3438698,"Leda Greenpower Trading and Engineering Co. Ltd","Rm 1003E, 10th Floor, 3rd Building. No. 81, Zizhuyuan Rd. Haidian District",Beijing,NU,111111,,active,,09/14/2020,,,,,,
657505401464193,4643620,"Lee Douglas Interiors","4144 South 48th Street",Lincoln,NE,68506,"(402) 488-4422",active,,09/08/2022,,,,,,
695662501303489,4643643,"Lee's Chicken Restaurant","1940 West Van Dorn Street",Lincoln,NE,68522,"(402) 477-4339",active,,10/05/2022,,,,,,
636274524717313,4643613,"Legacy Retirement Community","5600 Pioneers Boulevard",Lincoln,NE,68506,"(402) 436-3000",active,,08/24/2022,,,,,,
2353629688746370,4644181,"Legend of Hutchinson","2416 Brentwood Street",Hutchinson,KS,67502,"(620) 663-9195",active,,12/19/2025,,,,,,
2312596964481473,4644178,"Lehavot Services Ltd","Kibbutz Lehavot HaBashan, Upper Galilee, Israel","Lehavot HaBashan",NE,1212500,"+972-3-6505403 ",active,,11/20/2025,,,,,,
1406435497495681,4643885,"Leilah's Learning Center","4509 Leavenworth Street",Omaha,NE,68106,,active,,02/19/2024,,,,,,
1406436179197505,4643886,"Leilah's Learning Center","4509 Leavenworth Street",Omaha,NE,68106,,active,,02/19/2024,,,,,,
762275229485249,4643666,Leilahs,"2902 South 20th Street",Omaha,NE,68108,"(402) 504-3352",active,,11/21/2022,,,,,,
3750226,3750226,"Lending Link","4706 South 24th Street",Omaha,NE,68107,"(402) 557-5965",active,,12/31/2020,,,,,,
1866474563657473,4644022,"Let's Pickle","5601 South 59th Street Ste B2",Lincoln,NE,68516,,active,,01/09/2025,,,,,,
3365377,3365377,"Lewis Central Community School District","3902 Harry Langdon Boulevard","Council Bluffs",IA,51503,,active,,08/18/2020,,,,,,
4243423,4243423,"Lewis Central Community School District","1600 East South Omaha Bridge Road","Council Bluffs",IA,51503,,active,,06/24/2021,,,,,,
4243429,4243429,"Lewis Central Community School District","1600 East South Omaha Bridge Road","Council Bluffs",IA,51503,,active,,06/24/2021,,,,,,
1111093,1111093,"Liberty Center","900 East Norfolk Ave",Norfolk,NE,68701,402-370-3503,active,,10/20/2016,,,,,,
1933930,1933930,"Liberty Centre","900 East Norfolk Ave",Norfolk,NE,68701,,active,,12/04/2018,,,,,,
1663772,1663772,"Liberty Hardwoods Inc","3900 North Kentucky Avenue","Kansas City",MO,64161,"(816) 231-0852",active,,04/06/2018,,,,,,
1110940,1110940,"Liberty Service Center","900 East Norfolk Ave",Norfolk,NE,68701,402-649-3094,active,,10/20/2016,,,,,,
973213266740225,4643751,"Life Cycle Power","16000 Dillard Drive","Jersey Village",TX,77040,"(361) 551-6023",active,,04/19/2023,,,,,,
515969304883905,4643543,"Lincoln Airport Authority Ops","3451-3599 West Luke Street",Lincoln,NE,68524,,active,,05/31/2022,,,,,,
3346336,3346336,"Lincoln Electric System","9445 Rokeby Road",Lincoln,NE,68526,"(402) 475-4211",active,,08/04/2020,,,,,,
2091415982131201,4644097,"Lincoln Luthern","1100 North 56th Street",Lincoln,NE,68505,,active,,06/17/2025,,,,,,
520333324018113,4643563,"Linde Welding Gas & Equipment Center","1210 Nance Avenue",Lincoln,NE,68521,"(402) 477-8791",active,,06/03/2022,,,,,,
605002159907073,4643605,"Linde Welding Gas & Equipment Center","1100 Avenue H","Carter Lake",IA,51510,"(712) 347-5410",active,,08/02/2022,,,,,,
1317326097418945,4643870,"Lindsay Area Event and Wellness Center",1234,Lindsay,NE,68106,,active,,12/18/2023,,,,,,
1035346724999041,4643775,"Liquid Trucking Office Building","18860 Webster Boulevard",Plattsmouth,NE,68048,"(800) 755-4582",active,,06/02/2023,,,,,,
1227890502312321,4643849,LiteForm,"1950 West 29th Street","South Sioux City",NE,68776,"(402) 241-4402",active,,10/16/2023,,,,,,
3433890,3433890,"Little Gems Child Care","2861 Capehart Road",Bellevue,NE,68123,"(402) 502-4733",active,,09/10/2020,,,,,,
1111094,1111094,"Little Hearts Child Development","4615 N 24th St",Omaha,NE,68110,402-455-1990,active,,10/20/2016,,,,,,
1802944838553409,4644009,"Little Sunshine's Playhouse and Preschool -Home Office","4022 South Lone Pine Avenue Suite 150",Springfield,MO,65804,"(531) 301-6004",active,,11/25/2024,,,,,,
615107088828673,4643609,"Little Sunshine's Playhouse and Preschool of Elkhorn North","18102 Evans Street",Omaha,NE,68022,"(531) 301-6004",active,,08/09/2022,,,,,,
2480800,2480800,"Littleton Crossing Apartments, LP","283 W. Front Street, Suite 1",Missoula,MT,59802,3038157926,active,,10/04/2019,,,,,,
1111057,1111057,"Lodging One Hospitality","8736 West Dodge Road",Omaha,NE,68114,402-343-1000,active,,10/20/2016,,,,,,
2423457,2423457,"Log Barn Stables","11420 33rd Avenue",Plattsmouth,NE,68048,"(402) 296-5351",active,,09/23/2019,,,,,,
1111096,1111096,"Lollipop Patch Childcare","16312 Sheffield Circle",Bennington,NE,68007,"(402) 573-8030",active,,10/20/2016,,,,"[2017-Aug-30 11:26:40 Troy YoungBlood] Before 11am or after 2:00pm",,
4781922,4643447,"Lone Mountain Truck Leasing","200 Owen Parkway Circle","Carter Lake",IA,51510,"(866) 512-5685",active,,12/15/2021,,,,,,
1443031,1443031,"LongHorn Steakhouse","3040 South 143rd Plaza",Omaha,NE,68144,"(402) 330-1880",active,,11/29/2017,,,,,,
4385805,4385805,"Loparex LLC","2000 Industrial Park Road","Iowa City",IA,52240,"(319) 341-5000",active,,08/19/2021,,,,,,
4026818,4026818,"Louisville Schools","202 West 3rd Street",Louisville,NE,68037,"(402) 234-3585",active,,03/22/2021,,,,,,
1971167399559489,4644059,"Lower Colorado River Authority","3700 Lake Austin Boulevard",Austin,TX,78703,512-578-1671,active,,03/24/2025,,,,,,
1366210,1366210,"LRS Properties LLC","8701 West Dodge Road",Omaha,NE,68114,402-397-4900,active,,08/17/2017,,,,,,
1111095,1111095,"LSCP LLC","4808 F Ave",Marcus,IA,51035,712-376-2800,active,,10/20/2016,,,,,,
1111092,1111092,"LTi Technology Solutions","4139 South 143rd Circle",Omaha,NE,68137,"(402) 493-3445",active,,10/20/2016,,,,,,
2214670105811201,4644149,"Lucky Eleven Hospitality Group","18135 Burke Street Ste. 310",Elkhorn,NE,68022,,active,,09/12/2025,,,,,,
3232680,3232680,"Lueder Construction Co","9999 J Street",Omaha,NE,68127,"(402) 339-1000",active,,06/18/2020,,,,,,
2119764937406017,4644111,"LUGA Trading Corp.","1000 Parkview, #326","Hallandale Beach",FL,33009,786-369-9998,active,,07/07/2025,,,,,,
3096342,3096342,"Lund Company","4002 Raynor Parkway",Bellevue,NE,68123,402-401-6688,active,,04/03/2020,,,,,,
1919737,1919737,"Lund-Ross Constructors","4601 F Street",Omaha,NE,68117,"(402) 342-2810",active,,11/21/2018,,,,,,
2421284,2421284,"Lutheran Home Apartments","530 South 26th Street",Omaha,NE,68105,,active,,09/18/2019,,,,,,
1111097,1111097,"Lyons Decatur Schools","PO Box 526",Lyons,NE,68038,402-687-2363,active,,10/20/2016,,,,,,
3007563,3007563,"Lytle Construction Inc","1100 Southeast Hamblen Road","Lee's Summit",MO,64081,"(816) 524-7275",active,,02/17/2020,,,,,,
4364540,4364540,"M M Co","111 Tapestry Lane","American Canyon",CA,94503,503-482-2595,active,,08/03/2021,,,,,,
1111098,1111098,"Mad Hatter Mufflers","3338 W Broadway","Council Bluffs",IA,51501,712-322-7500,active,,10/20/2016,,,,,,
4407032,4407032,"Madison House","1120 N 1st St",Norfolk,NE,68701,,active,,09/01/2021,,,,,,
943411900566849,4643739,"Madonna Rehabilitation Hospitals-Lincoln Campus","5401 South Street",Lincoln,NE,68506,"(402) 413-3000",active,,03/29/2023,,,,,,
1050872578870337,4643779,"Madonna School","72nd & Pine Street",Omaha,NE,68182,,active,,06/13/2023,,,,,,
537111999702849,4643580,"Madonna School & Community Based Services","6402 North 71st Street",Omaha,NE,68104,"(402) 556-1883",active,,06/15/2022,,,,,,
3810073,3810073,"Magnolia Therapy & Consultation Services LLC","3000 Farnam Street",Omaha,NE,68131,"(402) 212-9633",active,,01/27/2021,,,,,,
4170154,4170154,"Mahaska - Nebraska","1106 Alaska Avenue",Norfolk,NE,68701,"(800) 747-3481",active,,05/18/2021,,,,,,
1582099,1582099,"Mai Thai Restaurant","14618 West Center Road",Omaha,NE,68144,"(402) 333-0506",active,,03/06/2018,,,,,,
685965249713601,4643630,"Mai's Market","1340 West O Street",Lincoln,NE,68528,"(402) 328-0576",active,,09/28/2022,,,,,,
2092916022230657,4644102,"Maize USD Educational","905 West Academy Avenue",Maize,KS,67101,,active,,06/18/2025,,,,,,
5040241,4643486,"Makro Exp Limited","187 Angel Place",London,NU,"N18 2UD","020 8090 0587",active,,03/18/2022,,,,,,
4613631,4613631,"Malcolm X Historical Marker","3448 Evans Street",Omaha,NE,68111,402-504-8613,active,,10/27/2021,,,,,,
1776274,1776274,"Malloy Electric","809 West Russell Street","Sioux Falls",SD,57104,,active,,08/08/2018,,,,,,
1780126,1780126,"Malloy Electric","809 West Russell Service Road","Sioux Falls",SD,57104,402-342-1191,active,,08/14/2018,,,,,,
1387937018057281,4643879,"Malone Community Center","2032 U Street",Lincoln,NE,68503,"(402) 474-1110",active,,02/06/2024,,,,,,
2063682,2063682,"Maple Street Shoe Repair","3320 North 108th Street",Omaha,NE,68164,"(402) 392-1141",active,,04/17/2019,,,,,,
3672595,3672595,"Mar-Tech, Inc. ","14412 West 100th Street",Lenexa,KS,66215-1155,9134409947,active,,12/10/2020,,,,,,
1111054,1111054,"Marathon Ventures","901 N Fort Crook Rd",Bellevue,NE,68005,402-850-3240,active,,10/20/2016,,,,,,
1953132,1953132,"Mark A Klinker, Attorney At Law","7777 L Street",Omaha,NE,68127,"(402) 331-3330",active,,01/04/2019,,,,,,
2325368,2325368,"Mark C. Frill, DDS at Portal Ridge Dental","10732 Virginia Plaza","La Vista",NE,68128,"(402) 991-7980",active,,07/17/2019,,,,,,
568263118080705,4643591,"Marshfield Utilities","2000 South Central Avenue",Marshfield,WI,54449,"(715) 387-1195",active,,07/07/2022,,,,,,
1111101,1111101,"Martin Chiropractic","3675 N 129th St",Omaha,NE,68164,402-614-8334,active,,10/20/2016,,,,,,
2112510,2112510,"Martin Marietta - Fort Calhoun Quarry","Road P30","Fort Calhoun",NE,68023,"(866) 747-9177",active,,05/07/2019,,,,,,
3353910,3353910,"Mary Martini","4916 Cass Street",Omaha,NE,68132,402-750-3298,inactive,,08/11/2020,,,"[2020-Dec-07 14:43:25 Jessie Regier] CUSTOMER OWES MONEY $101.66 - NO INSPECTIONS OR SERVICE CALLS UNTIL PAID - 12/7/2020","[2020-Dec-07 14:43:25 Jessie Regier] CUSTOMER OWES MONEY $101.66 - NO INSPECTIONS OR SERVICE CALLS UNTIL PAID - 12/7/2020",,
1111102,1111102,"Mason Dixon II","175 29th Ave","Council Bluffs",IA,51501,712-323-9672,active,,10/20/2016,,,,,,
2330552,2330552,"Mason School Apartments","1012 South 24th Street",Omaha,NE,68108,402-341-9862,active,,07/25/2019,,,,,,
2331680,2331680,"Mason School Apartments","1012 South 24th Street",Omaha,NE,68105,"(402) 431-9862",active,,07/25/2019,,,,,,
1424936,1424936,"Maxim Realty Group, LLC","1910 South 44th Street",Omaha,NE,68105,"(402) 991-1162",active,,11/07/2017,,,,,,
1424943,1424943,"Maxim Realty Group, LLC","1910 South 44th Street",Omaha,NE,68105,"(402) 991-1162",active,,11/07/2017,,,,,,
1055173973726593,4643783,"Maximum Turbine Support, Inc.","705 South Lugo Avenue","San Bernardino",CA,92408,9093831626,active,,06/16/2023,,,,,,
4400798,4400798,"Maxwell Construction","10605 O Street",Omaha,NE,68127,,active,,08/30/2021,,,,,,
2200498497458561,4644142,"Maxwell Construction","9808 South 148th Street",Omaha,NE,68137,402-320-8275,active,,09/02/2025,,,,,,
1111103,1111103,"MB Investments (Excel PT 204)","11301 Davenport St",Omaha,NE,68154,402-778-7526,active,,10/20/2016,,,,,,
1953798,1953798,"MB Investments c/o Investors Realty","12500 I Street",Omaha,NE,68137,,active,,01/07/2019,,,,,,
1111202,1111202,"MB Mortgage Accounts Payable","PO Box 88563","Carol Stream",IL,60188-8563,847-653-1101,active,,10/20/2016,,,,,,
3308920,3308920,"Mc Gregor Interests Inc","11750 Stonegate Circle",Omaha,NE,68164,"(402) 334-2123",active,,07/13/2020,,,,,,
3308935,3308935,"Mc Gregor Interests Inc","301 South 74th Street",Omaha,NE,68114,"(402) 800-0892",active,,07/13/2020,,,,,,
1111363,1111363,"McArdle Grading","PO Box 501",Elkhorn,NE,68022,402-289-2528,active,,10/20/2016,,,,,,
973028433527041,4643750,MCC,"829 North 204th Street",Omaha,NE,68022,"(402) 289-1278",active,,04/19/2023,,,,,,
1111104,1111104,"McKinneys Food Center","215 Enterprise Dr",Gretna,NE,68028,402-332-5166,active,,10/20/2016,,,,,,
2683864,2683864,"MCL Construction","14124 Industrial Road",Omaha,NE,68144,"(402) 339-2221",active,,01/08/2020,,,,,,
1903543028922945,4644029,"MCP GROUP Commercial Contractor Topeka","3501 Southwest Fairlawn Road",Topeka,KS,66614,"(785) 273-3880",active,,02/04/2025,,,,,,
517644974568321,4643554,"MCS GmbH","67 Venloer Straße",Kevelaer,NE,47623,"+49 (0)2832-9789898",active,,06/01/2022,,,,,,
845935540275329,4643695,Meadows,"9225 Berry Street",Omaha,NE,68127,"(402) 339-6655",active,,01/19/2023,,,,,,
916651980459137,4643731,"Meco-Henne Contracting Inc","4140 South 87th Street",Omaha,NE,68127,"(402) 339-8127",active,,03/10/2023,,,,,,
598057067663233,4643604,"Medical Office Building","11902 West Center Road",Omaha,NE,68144,,active,,07/28/2022,,,,,,
2129808503055233,4644114,"Meininger Fire Protection Inc","2521 West L Street",Lincoln,NE,68522,"(402) 466-2616",active,,07/14/2025,,,,,,
2129813974738369,4644115,"Meininger Fire Protection Inc","2521 West L Street",Lincoln,NE,68522,"(402) 466-2616",active,,07/14/2025,,,,,,
4441676,4441676,"Melimar Company","5402 West Linebaugh Avenue",Tampa,FL,33624,"(813) 931-8100",active,,09/08/2021,,,,,,
1744935,1744935,"Mellen & Associates Inc","3404 South 11th Street","Council Bluffs",IA,51501,"(712) 322-9333",active,,06/21/2018,,,,,,
2003970207434945,4644068,Memoir,"930 Harney Street",Omaha,NE,68102,"(402) 513-7055",active,,04/16/2025,,,,,,
1593557,1593557,Menards,"340 East 24th Street",Columbus,NE,68601,402-562-0308,active,,03/12/2018,,,,,,
1093286273283905,4643797,"Menards/Midwest Distribution","4801 North 264th Street",Valley,NE,68064,"(402) 359-8002",active,,07/13/2023,,,,,,
1111364,1111364,"Mercedes Benz of Omaha","14335 Hillsdale Ave",Omaha,NE,68137,402-384-9999,active,,10/20/2016,,,,,,
911164263619777,4643726,"Mercury Builders","5920 South 118th Circle",Omaha,NE,68137,"(402) 671-5675",active,,03/06/2023,,,,,,
1111106,1111106,"Mercy Medical Center - Sioux City","PO Box 5032",Troy,MI,48007,712-279-2051,active,,10/20/2016,,,,,,
1386125,1386125,"Metabolic Research Center | Omaha","1410 East Gold Coast Road",Papillion,NE,68046,"(402) 682-9000",active,,09/12/2017,,,,,,
487629829549633,4643530,"Methodist Hospital","8303 Dodge Street",Omaha,NE,68114,"(402) 354-4000",active,,05/11/2022,,,,,,
1111107,1111107,"Metro Pawn","3011 W Broadway","Council Bluffs",IA,51501,712-256-5750,active,,10/20/2016,,,,,,
905229096049409,4643721,"Metro Transit Omaha","2222 Cuming Street",Omaha,NE,68102,"(402) 341-0800",active,,03/02/2023,,,,,,
1111123,1111123,"Metropolitian Utilities District","7350 World Communications Drive",Omaha,NE,68122,402-504-7869,active,,10/20/2016,,,,,,
4219307,4219307,"MEXICANA DE INGENIERIA EBHO S.A. DE C.V.","924 Manizales","Ciudad de México",NE,07300,"55 6286 0067",active,,06/11/2021,,,,,,
2751498,2751498,"MHC Kenworth - Omaha","15590 Shepard Street",Omaha,NE,68138,"(844) 438-5904",active,,01/31/2020,,,,,,
1111108,1111108,"Mi Mama's Tortilla","828 S 17th St",Omaha,NE,68108,402-591-5021,active,,10/20/2016,,,,,,
1110964,1110964,"Miami Street Hospitality LLC","PO Box 6608",Lincoln,NE,68506,402-445-4445,active,,10/20/2016,,,,,,
2697789,2697789,"Michael E Nikolas LLC","PO Box 4554",Omaha,NE,68104,402-578-1151,active,,01/15/2020,,,,,,
1832037,1832037,"Michael McDermott","425 North Rawhide",Olathe,KS,66061,913-709-6065,active,,09/25/2018,,,,,,
1111109,1111109,"Michael Todd & Co","1401 Williams",Omaha,NE,68108,402-342-6376,active,,10/20/2016,,,,,,
1111110,1111110,"Michaels Cantina","912 Omaha Ave",Norfolk,NE,68701,402-371-6707,active,,10/20/2016,,,,,,
3373421,3373421,"Mick's Body Shop","4849 South 61st Street",Omaha,NE,68117,"(402) 733-5390",active,,08/21/2020,,,,,,
3438919,3438919,"Microtel Inn & Suites by Wyndham Bellevue/Omaha","3008 Samson Way",Bellevue,NE,68123,"(402) 292-0191",active,,09/14/2020,,,,,,
4027250,4027250,"Mid American Energy Company","P.O. Box 3006","Sioux City ",IA,51102,712-277-7496,inactive,,03/22/2021,,,,,,
1227950862843329,4643850,"Mid- State Utilities","14289 Prairie Corners Road",Omaha,NE,68138,,active,,10/16/2023,,,,,,
3340058,3340058,"MidAmerican Energy Company","P.O. Box 3006","Sioux City",IA,51102,563-333-8520,active,,07/29/2020,,,,,,
129354705416360,4643508,"Midland University","900 North Clarkson Street",Fremont,NE,68025,"(800) 642-8382",active,,04/07/2022,,,,,,
1255817,1255817,"Midlands Auto Repair","1107 Applewood Drive",Papillion,NE,68046,"(402) 597-8530",active,,04/03/2017,,,,,,
1265284,1265284,"Midlands Auto Repair - Papillion","1107 Applewood Drive",Papillion,NE,68046,"(402) 597-8530",active,,04/18/2017,,,,,,
1766869,1766869,"Midlands Construction Services Inc","6519 Sunshine Drive",Omaha,NE,68107,402-659-4150,active,,07/23/2018,,,,,,
2182195,2182195,"Midtown 34 Apartments","3412 Dodge Street",Omaha,NE,68131,402-968-3532,active,,06/10/2019,,,,,,
516202124335361,4643546,"Midtown Body & Paint","332 South Antelope Valley Parkway",Lincoln,NE,68510,"(402) 474-4818",active,,05/31/2022,,,,,,
1111111,1111111,"Midtown Eye Care","5011 Grover St",Omaha,NE,68106,402-553-1999,active,,10/20/2016,,,,,,
4919413,4643464,"Midwest Alarm","2300 South Dakota Avenue","Sioux Falls",SD,57105,,active,,02/02/2022,,,,,,
4674416,4643436,"Midwest Cancer Center","17201 Wright Street",Omaha,NE,68130,"(402) 334-4773",active,,11/18/2021,,,,,,
1111112,1111112,"Midwest Data Center","PO Box 39",Rockport,MO,64482,"660-744-5343 x 5903",active,,10/20/2016,,,,,,
1760951,1760951,"Midwest Electrical Contractors, Inc.","13401 38th Circle",Bellevue,NE,68123,"(402) 614-0261",active,,07/12/2018,,,,,,
1111113,1111113,"Midwest Equipment","2107 Franklin St",Omaha,NE,68005,402-298-7490,active,,10/20/2016,,,,,,
3965018,3965018,"Midwest Geriatric ","7915 North 30th Street",Omaha,NE,68112,4028276000,active,,02/26/2021,,,,,,
1658448379454721,4643960,"Midwest Mobile Tech, Inc.","95 E Street",Fairmont,NE,68354,"(402) 302-2433",active,,08/15/2024,,,,,,
3052636,3052636,"Midwest Powder Tec","8507 Madison Street",Omaha,NE,68127,402-594-5411,active,,03/05/2020,,,,,,
1237883,1237883,"Midwest Protection Services Inc","4517 South 140th Street",Omaha,NE,68137,"(402) 334-9900",active,,03/03/2017,,,,,,
1111114,1111114,"Millard Childcare and Preschool","5225 South 170th Street",Omaha,NE,68135,"(402) 896-5158",active,,10/20/2016,,,,,,
1917597803666497,4644037,"Millard Public Schools","13906 F Street",Omaha,NE,68137,,active,,02/14/2025,,,,,,
1287985,1287985,"Miller Electric Co","2501 Saint Marys Avenue",Omaha,NE,68105,"(402) 341-6479",active,AP-Email,05/31/2017,,,,,,
1213804903286209,4643845,"Mission Health","10225 Glenwood Street","Overland Park",KS,66212,913-251-2492,active,,10/06/2023,,,,,,
715617250281025,4643651,"Missouri Valley Steel","1300 Division Street","Sioux City",IA,51105,7122551616,active,,10/19/2022,,,,,,
2655199,2655199,"Mitsubishi Power Aero LLC","628 Hebron Avenue",Glastonbury,CT,06033,"(860) 368-5900",active,,12/24/2019,,,,,,
954694688367105,4643743,"Mitsubishi Power Americas, Inc.","400 Colonial Center Parkway
Suite 400","Lake Mary",FL,32746,"(407) 688-6100",active,,04/06/2023,,,,,,
1111131,1111131,"MJ Market","PO Box 176",Nemaha,NE,68414,402-824-5655,active,,10/20/2016,,,,,,
2051642148708865,4644084,"Mobility Motoring","153rd & Shepard St",Papillion,NE,68138,"(402) 884-3333",active,,05/20/2025,,,,,,
555673024113089,4643585,Mockingbird,"5100 South 93rd Street",Omaha,NE,68127,"(402) 331-6954",active,,06/28/2022,,,,,,
4822463,4643448,"Mockingbird Lanes","4870 South 96th Street",Omaha,NE,68127,"(402) 339-8858",active,,12/22/2021,,,,,,
2403676,2403676,"Modern Equipment Co","6161 Abbott Drive",Omaha,NE,68110,402-341-4939,active,,09/06/2019,,,,,,
3497379,3497379,"Modling Construction","1413 Myrtle Street","Dakota City",NE,68731,712-898-9734,active,,11/04/2020,,,,,,
1111115,1111115,"Monarch Tire","13506 Giles Rd",LaVista,NE,68138,402-593-7467,active,,10/20/2016,,,,,,
2326867,2326867,"Monarch Villa","301 Cedardale Road",Papillion,NE,68046,"(402) 331-6882",active,,07/18/2019,,,,,,
1111116,1111116,"Monogram Foods Solutions","530 Oak Court Dr Ste 400",Memphis,TN,38117,901-259-6649,active,,10/20/2016,,,,,,
1111118,1111118,Mosaic,"2846 Old Fair Rd","Grand Island",NE,68803,402-362-3225,active,,10/20/2016,,,,,,
3432918,3432918,Mosaic,"530 East 1st Street",Papillion,NE,68046,,active,,09/09/2020,,,,,,
1111105,1111105,"Mosaic Business Services","128 Gaul Dr","Sergeant Bluff",IA,51054,712-943-3733,active,,10/20/2016,,,,,,
3364754,3364754,Mosiacs,"530 East 1st Street",Papillion,NE,68046,,active,,08/17/2020,,,,,,
1962103,1962103,"Mother Goose Children's Academy","1103 Applewood Drive",Papillion,NE,68046,"(402) 916-9392",active,,01/18/2019,,,,,,
1111119,1111119,"Mother India","3572 Leavenworth",Omaha,NE,68105,402-763-2880,active,,10/20/2016,,,,,,
1111167,1111167,"Mount Calvary Lutheran Church","5529 Leavenworth St",Omaha,NE,68106,"402-731-0743 x 100",active,,10/20/2016,,,,,,
1561861,1561861,"Mount Carmel Baptist Church","2702 Camden Avenue",Omaha,NE,68111,402-706-2464,active,,01/31/2018,,,,,,
1562508,1562508,"Mount Carmel Baptist Church","2706 Victoria Avenue",Bellevue,NE,68005,"(402) 292-2088",active,,02/01/2018,,,,,,
1123351428711873,4643806,"Mount Michael Benedictine High School","22520 Mount Michael Road",Omaha,NE,68022,"(402) 289-2541",active,,08/03/2023,,,,,,
1111121,1111121,"Mount Olive Lutheran Church","7301 N 28th Ave",Omaha,NE,68112,402-455-8700,active,,10/20/2016,,,,,,
3991370,3991370,MPINarada,"44 Oak Street",Newton,MA,02464,"(800) 982-4339",active,,03/03/2021,,,,,,
1409372626643009,4643888,"Mpressive Auto Body & Collision Repair","1135 Saunders Avenue",Lincoln,NE,68521,"(402) 438-9902",active,,02/21/2024,,,,,,
1111122,1111122,"Mr Video","2612 Bryan Ave",Bellevue,NE,68005,402-593-0900,inactive,,10/20/2016,,,,,,
4132896,4132896,"MSU Energy","1294 Cerrito","Buenos Aires",NE,C1010AAZ,"+54 11 43162800",active,,04/30/2021,,,,,,
1574930596973633,4643934,MUD,"10402 Potter Street",Omaha,NE,68122,,active,,06/17/2024,,,,,,
2102734759135041,4644104,"Multicon, Inc.","301 West 53rd Street North","Park City",KS,67204,"(316) 440-0830",active,,06/25/2025,,,,,,
